field_id,crop_id,crop_type,area_m2,n_fragments,n_source_chips,source_pixels,geometry_type
1705,4,No crop/Fallow,800.5649229769396,1,1,8,Polygon
202,4,No crop/Fallow,800.3843258571012,1,1,8,Polygon
2069,4,No crop/Fallow,800.5962018830805,1,1,8,Polygon
2271,4,No crop/Fallow,800.5472625176168,1,1,8,Polygon
2688,4,No crop/Fallow,800.6314480311843,1,1,8,Polygon
3693,4,No crop/Fallow,798.8825851589136,1,1,8,Polygon
3736,4,No crop/Fallow,799.3573192429192,1,1,8,Polygon
3761,4,No crop/Fallow,799.2018254011821,1,1,8,Polygon
3806,4,No crop/Fallow,799.3225683958802,1,1,8,Polygon
3824,4,No crop/Fallow,799.2060901421687,1,1,8,Polygon
3848,4,No crop/Fallow,798.9364899579446,1,1,8,Polygon
3849,4,No crop/Fallow,798.9362504487776,1,1,8,Polygon
3854,4,No crop/Fallow,798.9189658452304,1,1,8,Polygon
3923,4,No crop/Fallow,798.7342274901015,1,1,8,Polygon
3953,4,No crop/Fallow,799.3486329836824,1,1,8,Polygon
3970,4,No crop/Fallow,799.5600037306526,1,1,8,Polygon
3993,4,No crop/Fallow,799.508144016846,1,1,8,Polygon
4001,4,No crop/Fallow,798.9041542798491,1,1,8,Polygon
4024,4,No crop/Fallow,799.1923339588297,1,1,8,Polygon
4032,4,No crop/Fallow,799.2659918274667,1,1,8,Polygon
4066,4,No crop/Fallow,798.8044477479671,1,1,8,Polygon
4076,4,No crop/Fallow,798.9015162509388,1,1,8,Polygon
4114,4,No crop/Fallow,799.3289505514331,1,1,8,Polygon
4218,4,No crop/Fallow,799.3143141056375,1,1,8,Polygon
4220,4,No crop/Fallow,799.3144163527411,1,1,8,Polygon
4223,4,No crop/Fallow,798.8542355763396,1,1,8,Polygon
4225,4,No crop/Fallow,799.2687462548713,1,1,8,Polygon
4244,4,No crop/Fallow,799.2663594047883,1,1,8,Polygon
4246,4,No crop/Fallow,799.5645205956573,1,1,8,Polygon
4284,4,No crop/Fallow,799.7232163731055,1,1,8,Polygon
4287,4,No crop/Fallow,799.2139649383885,1,1,8,Polygon
4307,4,No crop/Fallow,799.3242710059787,1,1,8,Polygon
4317,4,No crop/Fallow,799.1974654579935,1,1,8,Polygon
4337,4,No crop/Fallow,799.40304937887,1,1,8,Polygon
4354,4,No crop/Fallow,799.2907028759611,1,1,8,Polygon
4381,4,No crop/Fallow,798.9151594666769,1,1,8,Polygon
4382,4,No crop/Fallow,798.9148958318307,1,1,8,Polygon
4383,4,No crop/Fallow,798.9149020215302,1,1,8,Polygon
4427,4,No crop/Fallow,798.8958851631484,1,1,8,Polygon
4434,4,No crop/Fallow,799.4174071070008,1,1,8,Polygon
4476,4,No crop/Fallow,799.2693268711193,1,1,8,Polygon
4487,4,No crop/Fallow,799.3859681990348,1,1,8,Polygon
4489,4,No crop/Fallow,799.171683277753,1,1,8,Polygon
4556,4,No crop/Fallow,799.2324933633213,1,1,8,Polygon
4562,4,No crop/Fallow,799.2040913123788,1,1,8,Polygon
4577,4,No crop/Fallow,799.5591731183724,1,1,8,Polygon
4579,4,No crop/Fallow,799.5596084841393,1,1,8,Polygon
4597,4,No crop/Fallow,798.7968990846539,1,1,8,Polygon
4616,4,No crop/Fallow,799.2912530502704,1,1,8,Polygon
4622,4,No crop/Fallow,799.7921648628499,1,1,8,Polygon
4626,4,No crop/Fallow,799.4927408327094,1,1,8,Polygon
4674,4,No crop/Fallow,799.416817293865,1,1,8,Polygon
4694,4,No crop/Fallow,799.2318764577699,1,1,8,Polygon
4775,4,No crop/Fallow,798.9287486579093,1,1,8,Polygon
4806,4,No crop/Fallow,799.5123011618314,1,1,8,Polygon
4810,4,No crop/Fallow,799.1771594618162,1,1,8,Polygon
4884,4,No crop/Fallow,798.9633504890306,1,1,8,Polygon
4950,4,No crop/Fallow,798.8817608882111,1,1,8,Polygon
4978,4,No crop/Fallow,799.3153341572529,1,1,8,Polygon
5076,4,No crop/Fallow,798.732071154616,1,1,8,Polygon
5110,4,No crop/Fallow,799.2421430763235,1,1,8,Polygon
513,4,No crop/Fallow,800.2511429974777,1,1,8,Polygon
5158,4,No crop/Fallow,799.2633890812218,1,1,8,Polygon
5204,4,No crop/Fallow,798.9017239082239,1,1,8,Polygon
5215,4,No crop/Fallow,798.9025144568939,1,1,8,Polygon
5247,4,No crop/Fallow,799.7616028267635,1,1,8,Polygon
6530,4,No crop/Fallow,800.5169467108906,1,1,8,Polygon
6535,4,No crop/Fallow,800.4872568941512,1,1,8,Polygon
6733,4,No crop/Fallow,800.4888215768723,1,1,8,Polygon
6829,4,No crop/Fallow,800.5882896420987,1,1,8,Polygon
7322,4,No crop/Fallow,800.4853709442575,1,1,8,Polygon
74,4,No crop/Fallow,800.1835225462789,1,1,8,Polygon
826,4,No crop/Fallow,800.3934115705733,1,1,8,Polygon
952,4,No crop/Fallow,800.3162611135797,1,1,8,Polygon
987,4,No crop/Fallow,800.3737985374935,1,1,8,Polygon
997,4,No crop/Fallow,800.3840437362064,1,1,8,Polygon
1980,15,Potato,800.5458948640664,1,1,8,Polygon
2263,15,Potato,800.5962206987389,1,1,8,Polygon
3644,36,Rice,799.2136333319928,1,1,8,Polygon
3676,36,Rice,799.2170271421267,1,1,8,Polygon
3873,36,Rice,799.2543411176079,1,1,8,Polygon
4008,36,Rice,799.2904270965562,1,1,8,Polygon
4120,36,Rice,799.1426207453046,1,1,8,Polygon
5101,36,Rice,799.253116322586,1,1,8,Polygon
1208,6,Sugarcane,800.2599118885349,1,1,8,Polygon
1130,1,Wheat,800.0874296709862,1,1,8,Polygon
122,1,Wheat,800.1388250987471,1,1,8,Polygon
1298,1,Wheat,800.3990411147624,1,1,8,Polygon
1387,1,Wheat,800.2023271314963,1,1,8,Polygon
156,1,Wheat,800.4691434892668,1,1,8,Polygon
158,1,Wheat,800.4692588343812,1,1,8,Polygon
178,1,Wheat,800.3035203409642,1,1,8,Polygon
1922,1,Wheat,800.5979944453402,1,1,8,Polygon
1957,1,Wheat,800.5847517116565,1,1,8,Polygon
2108,1,Wheat,800.6147316246552,1,1,8,Polygon
279,1,Wheat,800.2396944730085,1,1,8,Polygon
2828,1,Wheat,800.6255517858211,1,1,8,Polygon
3126,1,Wheat,800.5418887506088,1,1,8,Polygon
3134,1,Wheat,800.6087085985334,1,1,8,Polygon
3176,1,Wheat,800.5362297224527,1,1,8,Polygon
3461,1,Wheat,800.5826375266128,1,1,8,Polygon
3571,1,Wheat,800.505595161258,1,1,8,Polygon
429,1,Wheat,800.2512704919404,1,1,8,Polygon
562,1,Wheat,800.2719344838798,1,1,8,Polygon
901,1,Wheat,800.2020975894038,1,1,8,Polygon
903,1,Wheat,800.1948597801852,1,1,8,Polygon
906,1,Wheat,800.1947411087264,1,1,8,Polygon
951,1,Wheat,800.0692099458333,1,1,8,Polygon
2305,16,Bersem,900.6474021340651,1,1,9,Polygon
1813,14,Coriander,900.688187606169,1,1,9,Polygon
5794,13,Gram,900.141269142917,1,1,9,Polygon
1966,5,Green pea,900.6925859965446,1,1,9,Polygon
3534,3,Lentil,900.649345485783,1,1,9,Polygon
6458,9,Maize,900.7032533573162,1,1,9,Polygon
6641,9,Maize,900.5370680396824,1,1,9,Polygon
6960,9,Maize,900.6961921471024,1,1,9,Polygon
6961,9,Maize,900.6962069069352,1,1,9,Polygon
1138,2,Mustard,900.3784664158514,1,1,9,Polygon
1275,2,Mustard,900.3132440122693,1,1,9,Polygon
1383,2,Mustard,900.2557037006716,1,1,9,Polygon
1621,2,Mustard,900.2485990190369,1,1,9,Polygon
1923,2,Mustard,900.6728449925841,1,1,9,Polygon
2173,2,Mustard,900.6869779684607,1,1,9,Polygon
2754,2,Mustard,900.5435247933096,1,1,9,Polygon
2786,2,Mustard,900.6327633679066,1,1,9,Polygon
2794,2,Mustard,900.5811433103049,1,1,9,Polygon
3038,2,Mustard,900.5275879480666,1,1,9,Polygon
336,2,Mustard,900.2996387837272,1,1,9,Polygon
361,2,Mustard,900.4508676299872,1,1,9,Polygon
6826,2,Mustard,900.5844198561585,1,1,9,Polygon
7127,2,Mustard,900.6730239475697,1,1,9,Polygon
1030,4,No crop/Fallow,900.1492428096001,1,1,9,Polygon
1071,4,No crop/Fallow,900.4747846923339,1,1,9,Polygon
1325,4,No crop/Fallow,900.2452536627937,1,1,9,Polygon
1408,4,No crop/Fallow,900.4398348969589,1,1,9,Polygon
1428,4,No crop/Fallow,900.3576795227527,1,1,9,Polygon
1429,4,No crop/Fallow,900.3575342877198,1,1,9,Polygon
1440,4,No crop/Fallow,900.4162846875824,1,1,9,Polygon
145,4,No crop/Fallow,900.3715920203161,1,1,9,Polygon
1500,4,No crop/Fallow,900.3074832889871,1,1,9,Polygon
1614,4,No crop/Fallow,900.3570670994669,1,1,9,Polygon
1626,4,No crop/Fallow,900.3578885270367,1,1,9,Polygon
1677,4,No crop/Fallow,900.3562398420113,1,1,9,Polygon
193,4,No crop/Fallow,900.3697211985816,1,1,9,Polygon
2446,4,No crop/Fallow,900.7163577021508,1,1,9,Polygon
2827,4,No crop/Fallow,900.7040406107342,1,1,9,Polygon
307,4,No crop/Fallow,900.4359725132146,1,1,9,Polygon
3189,4,No crop/Fallow,900.7040552592459,1,1,9,Polygon
3655,4,No crop/Fallow,898.7829589362632,1,1,9,Polygon
3680,4,No crop/Fallow,899.2410244272626,1,1,9,Polygon
3764,4,No crop/Fallow,899.2456630530353,1,1,9,Polygon
3807,4,No crop/Fallow,899.2374194081842,1,1,9,Polygon
3815,4,No crop/Fallow,899.1043869065056,1,1,9,Polygon
3826,4,No crop/Fallow,899.1065829504557,1,1,9,Polygon
3834,4,No crop/Fallow,898.6404094499962,1,1,9,Polygon
3904,4,No crop/Fallow,899.2299397362005,1,1,9,Polygon
3955,4,No crop/Fallow,899.1310907095972,1,1,9,Polygon
3958,4,No crop/Fallow,899.1295150188603,1,1,9,Polygon
3963,4,No crop/Fallow,898.7021640845813,1,1,9,Polygon
3980,4,No crop/Fallow,899.6405287536816,1,1,9,Polygon
3991,4,No crop/Fallow,899.4501174438637,1,1,9,Polygon
4010,4,No crop/Fallow,898.6886164204615,1,1,9,Polygon
4031,4,No crop/Fallow,899.1744511927552,1,1,9,Polygon
4055,4,No crop/Fallow,899.1293027530398,1,1,9,Polygon
4074,4,No crop/Fallow,898.7640980902095,1,1,9,Polygon
4080,4,No crop/Fallow,899.1761092403797,1,1,9,Polygon
4092,4,No crop/Fallow,899.3984285576558,1,1,9,Polygon
4113,4,No crop/Fallow,899.2460937081779,1,1,9,Polygon
4156,4,No crop/Fallow,899.3601875012744,1,1,9,Polygon
4163,4,No crop/Fallow,899.1565138536998,1,1,9,Polygon
4175,4,No crop/Fallow,899.3319846791046,1,1,9,Polygon
4201,4,No crop/Fallow,899.1562952704662,1,1,9,Polygon
4227,4,No crop/Fallow,899.1772374833956,1,1,9,Polygon
4237,4,No crop/Fallow,898.7221785655107,1,1,9,Polygon
4243,4,No crop/Fallow,899.1743528795541,1,1,9,Polygon
4356,4,No crop/Fallow,899.202327151808,1,1,9,Polygon
4405,4,No crop/Fallow,898.8240589901764,1,1,9,Polygon
4453,4,No crop/Fallow,899.0985611487258,1,1,9,Polygon
4471,4,No crop/Fallow,899.0841208043098,1,1,9,Polygon
4525,4,No crop/Fallow,898.9907220334214,1,1,9,Polygon
4546,4,No crop/Fallow,899.1568439871999,1,1,9,Polygon
4702,4,No crop/Fallow,898.6216292187962,1,1,9,Polygon
4726,4,No crop/Fallow,899.6323862259501,1,1,9,Polygon
4789,4,No crop/Fallow,898.6178508901708,1,1,9,Polygon
4808,4,No crop/Fallow,899.0737391712421,1,1,9,Polygon
4902,4,No crop/Fallow,898.6218311978627,1,1,9,Polygon
4904,4,No crop/Fallow,899.7335056578015,1,1,9,Polygon
4934,4,No crop/Fallow,899.1302278892792,1,1,9,Polygon
4953,4,No crop/Fallow,898.7423762845553,1,1,9,Polygon
4965,4,No crop/Fallow,899.2640376233313,1,1,9,Polygon
4974,4,No crop/Fallow,899.1368517262031,1,1,9,Polygon
4994,4,No crop/Fallow,898.7603789345574,1,1,9,Polygon
5007,4,No crop/Fallow,899.1527483129349,1,1,9,Polygon
5033,4,No crop/Fallow,898.8971286667869,1,1,9,Polygon
5058,4,No crop/Fallow,898.766744394488,1,1,9,Polygon
5059,4,No crop/Fallow,898.7665522065969,1,1,9,Polygon
5087,4,No crop/Fallow,898.8293876869398,1,1,9,Polygon
5108,4,No crop/Fallow,899.1475729064083,1,1,9,Polygon
5171,4,No crop/Fallow,898.9552221388719,1,1,9,Polygon
5190,4,No crop/Fallow,899.1303730632574,1,1,9,Polygon
5235,4,No crop/Fallow,898.5924963510879,1,1,9,Polygon
5237,4,No crop/Fallow,898.676014907003,1,1,9,Polygon
5241,4,No crop/Fallow,899.4912372984768,1,1,9,Polygon
54,4,No crop/Fallow,900.3064865365928,1,1,9,Polygon
645,4,No crop/Fallow,900.2951901662423,1,1,9,Polygon
6831,4,No crop/Fallow,900.6604359876503,1,1,9,Polygon
704,4,No crop/Fallow,900.4434741297487,1,1,9,Polygon
76,4,No crop/Fallow,900.206222238305,1,1,9,Polygon
893,4,No crop/Fallow,900.2978107156848,1,1,9,Polygon
920,4,No crop/Fallow,900.3599639961127,1,1,9,Polygon
929,4,No crop/Fallow,900.2864512524652,1,1,9,Polygon
2107,15,Potato,900.6910911901025,1,1,9,Polygon
4894,15,Potato,899.6977628190975,1,1,9,Polygon
4084,36,Rice,899.1564003275097,1,1,9,Polygon
4863,36,Rice,898.7586642381161,1,1,9,Polygon
5082,36,Rice,899.1146076552141,1,1,9,Polygon
5135,36,Rice,899.0896326846189,1,1,9,Polygon
6554,36,Rice,900.489577550817,1,1,9,Polygon
7154,36,Rice,900.5863944776459,1,1,9,Polygon
914,6,Sugarcane,900.3072464193081,1,1,9,Polygon
1247,1,Wheat,900.3277365321603,1,1,9,Polygon
126,1,Wheat,900.3244635465599,1,1,9,Polygon
1290,1,Wheat,900.3054452747665,1,1,9,Polygon
1424,1,Wheat,900.2809621456437,1,1,9,Polygon
1425,1,Wheat,900.2809412776197,1,1,9,Polygon
1683,1,Wheat,900.2684787980423,1,1,9,Polygon
1723,1,Wheat,900.6325935649057,1,1,9,Polygon
1726,1,Wheat,900.6465193248234,1,1,9,Polygon
1902,1,Wheat,900.6530275924449,1,1,9,Polygon
2006,1,Wheat,900.6747275844971,1,1,9,Polygon
2197,1,Wheat,900.6227180188712,1,1,9,Polygon
2335,1,Wheat,900.6765108696762,1,1,9,Polygon
2346,1,Wheat,900.6772700544848,1,1,9,Polygon
2516,1,Wheat,900.6032567407387,1,1,9,Polygon
2605,1,Wheat,900.6236887125641,1,1,9,Polygon
2624,1,Wheat,900.6416936014331,1,1,9,Polygon
263,1,Wheat,900.443368704916,1,1,9,Polygon
2728,1,Wheat,900.6704643763246,1,1,9,Polygon
3034,1,Wheat,900.6108358074778,1,1,9,Polygon
3100,1,Wheat,900.6769899816935,1,1,9,Polygon
3367,1,Wheat,900.6949634775627,1,1,9,Polygon
3385,1,Wheat,900.6326847039666,1,1,9,Polygon
3407,1,Wheat,900.6723778020412,1,1,9,Polygon
3574,1,Wheat,900.5691325464725,1,1,9,Polygon
358,1,Wheat,900.4511231140522,1,1,9,Polygon
399,1,Wheat,900.2840648557635,1,1,9,Polygon
476,1,Wheat,900.2349822822501,1,1,9,Polygon
5516,1,Wheat,900.0813359820047,1,1,9,Polygon
558,1,Wheat,900.3064533227428,1,1,9,Polygon
602,1,Wheat,900.3430649596004,1,1,9,Polygon
712,1,Wheat,900.2705636716648,1,1,9,Polygon
745,1,Wheat,900.3245871056383,1,1,9,Polygon
889,1,Wheat,900.3749681689352,1,1,9,Polygon
322,5,Green pea,1000.5033002758889,1,1,10,Polygon
1845,3,Lentil,1000.7316119558079,1,1,10,Polygon
964,3,Lentil,1000.5088505446317,1,1,10,Polygon
2633,9,Maize,1000.7364244153241,1,1,10,Polygon
2634,9,Maize,1000.7363488535699,1,1,10,Polygon
6647,9,Maize,1000.7465002101228,1,1,10,Polygon
6670,9,Maize,1000.605731934282,1,1,10,Polygon
6771,9,Maize,1000.7550325405084,1,1,10,Polygon
7209,9,Maize,1000.7600248909577,1,1,10,Polygon
7269,9,Maize,1000.6777340678326,1,1,10,Polygon
7321,9,Maize,1000.606855120855,1,1,10,Polygon
1405,2,Mustard,1000.3023360932582,1,1,10,Polygon
1559,2,Mustard,1000.3556151186858,1,1,10,Polygon
1606,2,Mustard,1000.1111625199503,1,1,10,Polygon
1618,2,Mustard,1000.2771062028827,1,1,10,Polygon
177,2,Mustard,1000.4188629458994,1,1,10,Polygon
1791,2,Mustard,1000.7351823940506,1,1,10,Polygon
2008,2,Mustard,1000.7499184045201,1,1,10,Polygon
2166,2,Mustard,1000.733302187487,1,1,10,Polygon
2307,2,Mustard,1000.7192449516688,1,1,10,Polygon
2689,2,Mustard,1000.7222218350522,1,1,10,Polygon
2795,2,Mustard,1000.6459242428368,1,1,10,Polygon
2818,2,Mustard,1000.7895749351458,1,1,10,Polygon
3426,2,Mustard,1000.7815641676016,1,1,10,Polygon
535,2,Mustard,1000.3040735169271,1,1,10,Polygon
6272,2,Mustard,1000.1897269062341,1,1,10,Polygon
6888,2,Mustard,1000.5813379472833,1,1,10,Polygon
7099,2,Mustard,1000.6562506401746,1,1,10,Polygon
797,2,Mustard,1000.4727344485146,1,1,10,Polygon
86,2,Mustard,1000.2115316213708,1,1,10,Polygon
1039,4,No crop/Fallow,1000.469719225547,1,1,10,Polygon
113,4,No crop/Fallow,1000.3355176316937,1,1,10,Polygon
1503,4,No crop/Fallow,1000.4728629970286,1,1,10,Polygon
1518,4,No crop/Fallow,1000.2674865163469,1,1,10,Polygon
1538,4,No crop/Fallow,1000.3481582471046,1,1,10,Polygon
1679,4,No crop/Fallow,1000.3959588226528,1,1,10,Polygon
1680,4,No crop/Fallow,1000.3957305103293,1,1,10,Polygon
349,4,No crop/Fallow,1000.4507541009175,1,1,10,Polygon
3653,4,No crop/Fallow,998.4624846774461,1,1,10,Polygon
3666,4,No crop/Fallow,999.4010696895127,1,1,10,Polygon
3674,4,No crop/Fallow,999.6165265089498,1,1,10,Polygon
370,4,No crop/Fallow,1000.4632146230443,1,1,10,Polygon
3702,4,No crop/Fallow,998.7999398545275,1,1,10,Polygon
3827,4,No crop/Fallow,998.5678932514504,1,1,10,Polygon
3860,4,No crop/Fallow,998.7121239554895,1,1,10,Polygon
3895,4,No crop/Fallow,998.6254566055024,1,1,10,Polygon
3901,4,No crop/Fallow,998.9775027287583,1,1,10,Polygon
3912,4,No crop/Fallow,999.0853938283817,1,1,10,Polygon
3943,4,No crop/Fallow,999.2201101549143,1,1,10,Polygon
4063,4,No crop/Fallow,999.0844716454244,1,1,10,Polygon
4086,4,No crop/Fallow,999.7395409400006,1,1,10,Polygon
4096,4,No crop/Fallow,998.7436982868471,1,1,10,Polygon
4164,4,No crop/Fallow,999.0624049891973,1,1,10,Polygon
4376,4,No crop/Fallow,998.7135443127224,1,1,10,Polygon
4484,4,No crop/Fallow,999.232176289306,1,1,10,Polygon
4486,4,No crop/Fallow,999.231890682003,1,1,10,Polygon
4513,4,No crop/Fallow,998.4993638837246,1,1,10,Polygon
4543,4,No crop/Fallow,999.0623114549824,1,1,10,Polygon
4553,4,No crop/Fallow,999.3244123324158,1,1,10,Polygon
4563,4,No crop/Fallow,999.0044140416966,1,1,10,Polygon
4600,4,No crop/Fallow,998.4954976393813,1,1,10,Polygon
4640,4,No crop/Fallow,998.5695623476021,1,1,10,Polygon
4668,4,No crop/Fallow,999.654285326986,1,1,10,Polygon
4672,4,No crop/Fallow,999.2757168933339,1,1,10,Polygon
4805,4,No crop/Fallow,999.3816646311874,1,1,10,Polygon
481,4,No crop/Fallow,1000.396723908808,1,1,10,Polygon
4984,4,No crop/Fallow,998.7522157789945,1,1,10,Polygon
5004,4,No crop/Fallow,999.3942236882149,1,1,10,Polygon
5008,4,No crop/Fallow,999.0587614522822,1,1,10,Polygon
5020,4,No crop/Fallow,999.0223271340406,1,1,10,Polygon
5035,4,No crop/Fallow,998.7753506954168,1,1,10,Polygon
5054,4,No crop/Fallow,999.2387557492373,1,1,10,Polygon
5109,4,No crop/Fallow,999.0532291571014,1,1,10,Polygon
515,4,No crop/Fallow,1000.3134637449828,1,1,10,Polygon
517,4,No crop/Fallow,1000.3133456124788,1,1,10,Polygon
5584,4,No crop/Fallow,999.9472267100075,1,1,10,Polygon
649,4,No crop/Fallow,1000.4659782886989,1,1,10,Polygon
6702,4,No crop/Fallow,1000.6058506276697,1,1,10,Polygon
7084,4,No crop/Fallow,1000.684609842903,1,1,10,Polygon
875,4,No crop/Fallow,1000.4020840207968,1,1,10,Polygon
919,4,No crop/Fallow,1000.4023145671044,1,1,10,Polygon
953,4,No crop/Fallow,1000.3954673688006,1,1,10,Polygon
4361,15,Potato,999.2510579768225,1,1,10,Polygon
6599,15,Potato,1000.7671925033951,1,1,10,Polygon
4083,36,Rice,999.0629146466956,1,1,10,Polygon
4388,36,Rice,999.1887966264449,1,1,10,Polygon
5083,36,Rice,999.0163394373967,1,1,10,Polygon
2870,6,Sugarcane,1000.7024160613233,1,1,10,Polygon
299,6,Sugarcane,1000.3401700756654,1,1,10,Polygon
327,6,Sugarcane,1000.363780526739,1,1,10,Polygon
98,6,Sugarcane,1000.340941175688,1,1,10,Polygon
1249,1,Wheat,1000.3626461506522,1,1,10,Polygon
1260,1,Wheat,1000.3964390544271,1,1,10,Polygon
1416,1,Wheat,1000.4363586870807,1,1,10,Polygon
1448,1,Wheat,1000.483835393658,1,1,10,Polygon
1478,1,Wheat,1000.3633121409368,1,1,10,Polygon
1598,1,Wheat,1000.4677227443946,1,1,10,Polygon
1603,1,Wheat,1000.1161346890257,1,1,10,Polygon
1654,1,Wheat,1000.3024311805199,1,1,10,Polygon
1688,1,Wheat,1000.316451962606,1,1,10,Polygon
1693,1,Wheat,1000.7061558873207,1,1,10,Polygon
1725,1,Wheat,1000.7182166122915,1,1,10,Polygon
1738,1,Wheat,1000.7424705695249,1,1,10,Polygon
1900,1,Wheat,1000.7261386707063,1,1,10,Polygon
1934,1,Wheat,1000.7663726762466,1,1,10,Polygon
2055,1,Wheat,1000.7528580594226,1,1,10,Polygon
2435,1,Wheat,1000.7527876290561,1,1,10,Polygon
2568,1,Wheat,1000.7193447294889,1,1,10,Polygon
2590,1,Wheat,1000.7144090037,1,1,10,Polygon
2627,1,Wheat,1000.7230797711904,1,1,10,Polygon
2756,1,Wheat,1000.7738475400608,1,1,10,Polygon
2778,1,Wheat,1000.7293160639009,1,1,10,Polygon
2800,1,Wheat,1000.7260890187931,1,1,10,Polygon
3096,1,Wheat,1000.6693353824703,1,1,10,Polygon
3116,1,Wheat,1000.7687681850526,1,1,10,Polygon
3162,1,Wheat,1000.6772278881158,1,1,10,Polygon
3283,1,Wheat,1000.7075192303022,1,1,10,Polygon
3287,1,Wheat,1000.7277042373984,1,1,10,Polygon
3304,1,Wheat,1000.7181114449683,1,1,10,Polygon
3410,1,Wheat,1000.7472765593678,1,1,10,Polygon
3433,1,Wheat,1000.7036111658981,1,1,10,Polygon
3532,1,Wheat,1000.6793026959765,1,1,10,Polygon
3540,1,Wheat,1000.5885043553183,1,1,10,Polygon
3541,1,Wheat,1000.5894716927005,1,1,10,Polygon
420,1,Wheat,1000.2330518503585,1,1,10,Polygon
486,1,Wheat,1000.3964404566173,1,1,10,Polygon
5777,1,Wheat,1000.1532285301289,1,1,10,Polygon
588,1,Wheat,1000.4607061062728,1,1,10,Polygon
589,1,Wheat,1000.4608249683233,1,1,10,Polygon
760,1,Wheat,1000.4356996568715,1,1,10,Polygon
764,1,Wheat,1000.4360486993819,1,1,10,Polygon
803,1,Wheat,1000.2787757065823,1,1,10,Polygon
999,1,Wheat,1000.4802661821608,1,1,10,Polygon
3258,16,Bersem,1100.7944206827162,1,1,11,Polygon
4364,8,Garlic,1099.1759970433145,1,1,11,Polygon
1664,5,Green pea,1100.2687572272953,1,1,11,Polygon
1563,3,Lentil,1100.364154294517,1,1,11,Polygon
229,3,Lentil,1100.3348955326946,1,1,11,Polygon
2466,3,Lentil,1100.7902248052128,1,1,11,Polygon
528,3,Lentil,1100.2244819132247,1,1,11,Polygon
6456,9,Maize,1100.7336618852532,1,1,11,Polygon
6461,9,Maize,1100.8592832721306,1,1,11,Polygon
6537,9,Maize,1100.6698654474212,1,1,11,Polygon
6935,9,Maize,1100.8348168314185,1,1,11,Polygon
7082,9,Maize,1100.7529157380386,1,1,11,Polygon
7162,9,Maize,1100.8438021106404,1,1,11,Polygon
7216,9,Maize,1100.8430465139973,1,1,11,Polygon
7248,9,Maize,1100.843862470824,1,1,11,Polygon
7253,9,Maize,1100.8560625367086,1,1,11,Polygon
7254,9,Maize,1100.8560391830265,1,1,11,Polygon
7270,9,Maize,1100.745183039281,1,1,11,Polygon
1081,2,Mustard,1100.5323311304865,1,1,11,Polygon
1225,2,Mustard,1100.438228322767,1,1,11,Polygon
1286,2,Mustard,1100.3024558500308,1,1,11,Polygon
1633,2,Mustard,1100.504102419176,1,1,11,Polygon
2480,2,Mustard,1100.7792132864258,1,1,11,Polygon
2486,2,Mustard,1100.7225381580367,1,1,11,Polygon
2552,2,Mustard,1100.8425436801515,1,1,11,Polygon
2797,2,Mustard,1100.792401345126,1,1,11,Polygon
3133,2,Mustard,1100.8357462081628,1,1,11,Polygon
3530,2,Mustard,1100.7983193531556,1,1,11,Polygon
447,2,Mustard,1100.2964503611595,1,1,11,Polygon
536,2,Mustard,1100.3335017120257,1,1,11,Polygon
563,2,Mustard,1100.550355541577,1,1,11,Polygon
6153,2,Mustard,1099.8525080157729,1,1,11,Polygon
7192,2,Mustard,1100.8345980699253,1,1,11,Polygon
792,2,Mustard,1100.3113206268022,1,1,11,Polygon
793,2,Mustard,1100.3136528538325,1,1,11,Polygon
962,2,Mustard,1100.5568157858343,1,1,11,Polygon
1410,4,No crop/Fallow,1100.537487147506,1,1,11,Polygon
1414,4,No crop/Fallow,1100.4799924459464,1,1,11,Polygon
1441,4,No crop/Fallow,1100.5087179969394,1,1,11,Polygon
1580,4,No crop/Fallow,1100.5361054039702,1,1,11,Polygon
1596,4,No crop/Fallow,1100.515304378979,1,1,11,Polygon
1839,4,No crop/Fallow,1100.820353593741,1,1,11,Polygon
2294,4,No crop/Fallow,1100.8609612811315,1,1,11,Polygon
2336,4,No crop/Fallow,1100.859974463186,1,1,11,Polygon
3547,4,No crop/Fallow,1100.8435681354845,1,1,11,Polygon
3654,4,No crop/Fallow,1098.3103908436465,1,1,11,Polygon
3785,4,No crop/Fallow,1099.1629274978923,1,1,11,Polygon
3799,4,No crop/Fallow,1098.911603883397,1,1,11,Polygon
3821,4,No crop/Fallow,1099.1630845601046,1,1,11,Polygon
3833,4,No crop/Fallow,1098.3386098295218,1,1,11,Polygon
3850,4,No crop/Fallow,1099.6273375860562,1,1,11,Polygon
3887,4,No crop/Fallow,1098.8806507347736,1,1,11,Polygon
3927,4,No crop/Fallow,1098.258984001776,1,1,11,Polygon
3942,4,No crop/Fallow,1099.1416095863503,1,1,11,Polygon
3959,4,No crop/Fallow,1098.9381690172863,1,1,11,Polygon
3962,4,No crop/Fallow,1098.4140276021524,1,1,11,Polygon
3995,4,No crop/Fallow,1098.8526858702307,1,1,11,Polygon
4028,4,No crop/Fallow,1098.8525879661734,1,1,11,Polygon
4045,4,No crop/Fallow,1099.6420409660361,1,1,11,Polygon
4102,4,No crop/Fallow,1099.0514127327701,1,1,11,Polygon
4111,4,No crop/Fallow,1099.2975473589659,1,1,11,Polygon
4168,4,No crop/Fallow,1099.2573132755215,1,1,11,Polygon
